Lon,Lat,GPS Head,PCI548_4_mean,PCI548_5_mean,PCI548_10_mean,PCI548_11_mean,PCI548_12_mean,PCI548_13_mean,PCI548_20_mean,PCI548_21_mean,PCI548_26_mean,PCI548_27_mean,PCI548_cell_mean,PCI548_4_max,PCI548_5_max,PCI548_10_max,PCI548_11_max,PCI548_12_max,PCI548_13_max,PCI548_20_max,PCI548_21_max,PCI548_26_max,PCI548_27_max,PCI548_cell_max,PCI548_4_min,PCI548_5_min,PCI548_10_min,PCI548_11_min,PCI548_12_min,PCI548_13_min,PCI548_20_min,PCI548_21_min,PCI548_26_min,PCI548_27_min,PCI548_cell_min,PCI548_4_std,PCI548_5_std,PCI548_10_std,PCI548_11_std,PCI548_12_std,PCI548_13_std,PCI548_20_std,PCI548_21_std,PCI548_26_std,PCI548_27_std,PCI548_cell_std,PCI548_4_count,PCI548_5_count,PCI548_10_count,PCI548_11_count,PCI548_12_count,PCI548_13_count,PCI548_20_count,PCI548_21_count,PCI548_26_count,PCI548_27_count,PCI548_cell_count,run
-93.26149,44.975838,330,,,,-115.795,,,,,,,-115.795,,,,-114.66,,,,,,,-114.68,,,,-116.93,,,,,,,-116.91,,,,1.6051323932934702,,,,,,,1.5768481220459938,0,0,0,2,0,0,0,0,0,0,2,"['9', '9']"
-93.26149,44.975842,330,,,,-120.97333333333334,,,,,,,-120.99333333333334,,,,-119.45,,,,,,,-119.41,,,,-122.3,,,,,,,-122.41,,,,1.435142269370297,,,,,,,1.5069284433354273,0,0,0,3,0,0,0,0,0,0,3,"['9', '9', '9']"
-93.26149,44.975845,330,,,,-122.36,,,,,,,-122.43,,,,-122.31,,,,,,,-122.39,,,,-122.41,,,,,,,-122.47,,,,0.07071067811865074,,,,,,,0.05656854249491757,0,0,0,2,0,0,0,0,0,0,2,"['9', '9']"
-93.26149,44.975876,180,,,,,,,-120.5,,,,-121.63,,,,,,,-120.5,,,,-121.63,,,,,,,-120.5,,,,-121.63,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['15']
-93.26149,44.97588,180,,,,-130.27,,,-124.44333333333333,,,,-123.61,,,,-130.27,,,-123.45,,,,-122.64,,,,-130.27,,,-125.24,,,,-124.79,,,,,,,0.9110616517740844,,,,1.118004174112661,0,0,0,1,0,0,3,0,0,0,4,"['15', '15', '15', '15']"
-93.26149,44.975883,180,,,,-125.48,,,,,,,-124.29,,,,-125.48,,,,,,,-124.29,,,,-125.48,,,,,,,-124.29,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['15']
-93.26149,44.975887,180,,,,-125.28,,,,,,,-123.52,,,,-125.28,,,,,,,-123.52,,,,-125.28,,,,,,,-123.52,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['15']
-93.26149,44.975887,210,,,,,,,-121.53,,,,-121.45,,,,,,,-121.53,,,,-121.45,,,,,,,-121.53,,,,-121.45,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['15']
-93.26149,44.975891,210,,,,-123.85,,,-121.97999999999999,,,,-122.05000000000001,,,,-123.85,,,-121.0,,,,-120.8,,,,-123.85,,,-122.96,,,,-122.87,,,,,,,1.3859292911256238,,,,1.099954544515374,0,0,0,1,0,0,2,0,0,0,3,"['15', '15', '15']"
-93.26149,44.975895,210,,,,,,,-123.41499999999999,,,,-122.875,,,,,,,-123.13,,,,-122.37,,,,,,,-123.7,,,,-123.38,,,,,,,0.4030508652763423,,,,0.7141778489984065,0,0,0,0,0,0,2,0,0,0,2,"['15', '15']"
-93.261482,44.975086,210,-90.13,,,-93.8,-105.19,,,,,-103.49,-90.12,-90.13,,,-93.8,-105.19,,,,,-103.49,-90.12,-90.13,,,-93.8,-105.19,,,,,-103.49,-90.12,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,1,1,['7']
-93.261482,44.97509,240,-92.6275,,,-95.33,-105.67333333333333,,-104.955,,,-105.70666666666666,-92.585,-91.7,,,-92.67,-105.25,,-104.75,,,-104.28,-91.58,-94.66,,,-98.96,-106.36,,-105.16,,,-106.94,-94.66,1.3757270804923503,,,2.634096935700472,0.6000277771347998,,0.28991378028648207,,,1.3404974201143882,1.4124328892611802,4,0,0,4,3,0,2,0,0,3,4,"['7', '7', '7', '7']"
-93.261482,44.97514,30,-111.53,-118.042,,-110.322,,,-113.93199999999999,,,,-109.876,-110.54,-115.66,,-109.86,,,-113.41,,,,-109.7,-113.06,-120.11,,-110.95,,,-114.52,,,,-110.05,0.9659192512834597,1.6719659087433576,,0.46078194409069356,,,0.48761665270988963,,,,0.13277801022759977,5,5,0,5,0,0,5,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261482,44.975159,120,-117.07,,,,,,,,,,-116.61000000000001,-116.99,,,,,,,,,,-116.31,-117.31,,,,,,,,,,-117.29,0.1600000000000049,,,,,,,,,,0.45628938186199036,4,0,0,0,0,0,0,0,0,0,4,"['8', '8', '8', '8']"
-93.261482,44.975159,180,,,,-122.66333333333334,,,-132.15,,,,-125.035,,,,-121.97,,,-132.15,,,,-123.66,,,,-123.77,,,-132.15,,,,-127.13,,,,0.9685728332620803,,,,,,,1.6094823184282931,0,0,0,3,0,0,1,0,0,0,4,"['18', '18', '18', '18']"
-93.261482,44.975163,180,,,,-123.77,,,,,,,-123.27,,,,-123.77,,,,,,,-123.27,,,,-123.77,,,,,,,-123.27,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261482,44.97517,210,,,,-127.44,,,,,,,-126.55,,,,-127.44,,,,,,,-126.55,,,,-127.44,,,,,,,-126.55,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261482,44.975174,210,,,,-124.44,,,,,,,-122.82,,,,-124.44,,,,,,,-122.82,,,,-124.44,,,,,,,-122.82,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261482,44.975178,210,,,,-124.23,,,,,,,-122.7,,,,-124.23,,,,,,,-122.7,,,,-124.23,,,,,,,-122.7,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261482,44.975182,210,,,,-119.16250000000001,-121.51399999999998,,,,,,-119.90777777777777,,,,-117.9,-119.97,,,,,,-117.87,,,,-120.98,-122.8,,,,,,-121.91,,,,1.2983675648033286,1.4216821022999515,,,,,,1.3950428109719262,0,0,0,4,5,0,0,0,0,0,9,"['18', '18', '18', '18', '18', '18', '18', '18', '18']"
-93.261482,44.975185,210,,,,-117.5,-116.8,,,,,,-116.735,,,,-117.5,-116.8,,,,,,-116.39,,,,-117.5,-116.8,,,,,,-117.08,,,,,,,,,,,0.4879036790187162,0,0,0,1,1,0,0,0,0,0,2,"['18', '18']"
-93.261482,44.975189,210,,,,-116.97,-116.825,,,,,,-116.52999999999999,,,,-116.97,-116.81,,,,,,-116.19,,,,-116.97,-116.84,,,,,,-116.74,,,,,0.02121320343559723,,,,,,0.29715315916206564,0,0,0,1,2,0,0,0,0,0,3,"['18', '18', '18']"
-93.261482,44.975193,210,,,,,-117.02,,,,,,-116.46,,,,,-117.02,,,,,,-116.46,,,,,-117.02,,,,,,-116.46,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,['18']
-93.261482,44.975208,300,-106.17666666666666,,,-104.90333333333335,-111.02666666666666,,-109.69666666666666,,,,-104.93666666666667,-105.99,,,-104.45,-109.99,,-109.22,,,,-104.65,-106.52,,,-105.39,-112.17,,-110.16,,,,-105.33,0.2977135088190214,,,0.4708856903042735,1.0939073696311477,,0.470141822574138,,,,0.35232560697929577,3,0,0,3,3,0,3,0,0,0,3,"['8', '8', '8']"
-93.261482,44.975231,270,-101.535,,,-100.175,-109.78999999999999,,-102.0,,,,-99.58000000000001,-99.73,,,-99.47,-109.77,,-100.93,,,,-98.65,-103.34,,,-100.88,-109.81,,-103.07,,,,-100.51,2.552655480083441,,,0.9970205614730296,0.028284271247461298,,1.513208511739202,,,,1.315218613006973,2,0,0,2,2,0,2,0,0,0,2,"['11', '11']"
-93.261482,44.975266,210,,,,,,-114.06,,,,,-114.25,,,,,,-114.06,,,,,-114.25,,,,,,-114.06,,,,,-114.25,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.261482,44.975269,210,,,,,,-113.93,,,,,-113.81666666666666,,,,,,-113.67,,,,,-113.48,,,,,,-114.06,,,,,-114.13,,,,,,0.22516660498394925,,,,,0.32562759915789413,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.261482,44.975319,90,-120.42,,,-116.69999999999999,,,,,,,-117.22199999999998,-120.42,,,-116.01,,,,,,,-115.98,-120.42,,,-117.3,,,,,,,-120.1,,,,0.696706537934007,,,,,,,1.7362373109687452,1,0,0,4,0,0,0,0,0,0,5,"['1', '1', '1', '1', '1']"
-93.261482,44.975349,60,,,,,,-111.47666666666667,,,,,-111.33,,,,,,-111.43,,,,,-111.08,,,,,,-111.5,,,,,-111.48,,,,,,0.04041451884326884,,,,,0.21794494717704288,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261482,44.975349,90,,,,,,-111.43,,,,,-110.345,,,,,,-111.43,,,,,-109.71,,,,,,-111.43,,,,,-110.98,,,,,,0.0,,,,,0.8980256121069226,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261482,44.975357,270,,,,,,,,,,-130.335,-130.335,,,,,,,,,,-127.77,-127.77,,,,,,,,,,-132.9,-132.9,,,,,,,,,,3.6274577874869904,3.6274577874869904,0,0,0,0,0,0,0,0,0,2,2,"['13', '13']"
-93.261482,44.975361,270,,,,,,,,,,-126.78999999999999,-126.78999999999999,,,,,,,,,,-125.86,-125.86,,,,,,,,,,-127.72,-127.72,,,,,,,,,,1.315218613006983,1.315218613006983,0,0,0,0,0,0,0,0,0,2,2,"['13', '13']"
-93.261482,44.975388,210,,,,-129.075,,,,,,,-117.345,,,,-122.84,,,,,,,-117.2,,,,-135.31,,,,,,,-117.49,,,,8.817621561396237,,,,,,,0.20506096654409317,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.261482,44.975391,210,,,,,,-117.60000000000001,,,,,-117.27333333333333,,,,,,-117.3,,,,,-117.07,,,,,,-118.2,,,,,-117.55,,,,,,0.5196152422706686,,,,,0.24826061575154476,0,0,0,0,0,3,0,0,0,0,3,"['19', '19', '19']"
-93.261482,44.975399,120,-126.11,,,,,,-125.10499999999999,,,,-125.2975,-126.11,,,,,,-124.88,,,,-123.6,-126.11,,,,,,-125.33,,,,-126.25,0.0,,,,,,0.3181980515339534,,,,1.256857854598788,2,0,0,0,0,0,2,0,0,0,4,"['8', '8', '8', '8']"
-93.261482,44.975426,240,,,,-112.82,,,,,,,-112.36,,,,-112.82,,,,,,,-112.36,,,,-112.82,,,,,,,-112.36,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.261482,44.97543,210,,,,-110.1675,,,-116.51,,,,-110.79400000000001,,,,-107.01,,,-116.51,,,,-107.63,,,,-112.18,,,-116.51,,,,-112.19,,,,2.4822217870287084,,,,,,,2.0189427926516363,0,0,0,4,0,0,1,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261482,44.97543,240,,,,-109.46199999999999,,,,,,,-110.174,,,,-106.18,,,,,,,-106.48,,,,-112.61,,,,,,,-113.76,,,,2.865740741937405,,,,,,,2.72269719212402,0,0,0,5,0,0,0,0,0,0,5,"['7', '7', '7', '7', '15']"
-93.261482,44.97543,270,,,,-112.26,,,,,,,-111.56666666666668,,,,-111.74,,,,,,,-111.52,,,,-113.09,,,,,,,-111.59,,,,0.7264296249465686,,,,,,,0.040414518843271914,0,0,0,3,0,0,0,0,0,0,3,"['10', '10', '10']"
-93.261482,44.975441,60,,,,,,,,,-127.685,,-127.685,,,,,,,,,-125.3,,-125.3,,,,,,,,,-128.48,,-128.48,,,,,,,,,1.590000000000001,,1.590000000000001,0,0,0,0,0,0,0,0,4,0,4,"['7', '7', '7', '7']"
-93.261482,44.975445,210,,,,-117.36,,,,,,,-117.8,,,,-117.36,,,,,,,-117.8,,,,-117.36,,,,,,,-117.8,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261482,44.975449,210,,,,-115.91749999999999,,,,,,,-116.435,,,,-114.73,,,,,,,-114.75,,,,-117.1,,,,,,,-118.38,,,,1.3654394896882107,,,,,,,1.7586074036009296,0,0,0,4,0,0,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261482,44.975479,240,-119.02,,,-116.63,,,-122.92,,,,-118.92666666666666,-119.02,,,-116.63,,,-122.92,,,,-116.63,-119.02,,,-116.63,,,-122.92,,,,-121.35,,,,,,,,,,,2.3625480594758983,1,0,0,1,0,0,1,0,0,0,3,"['15', '15', '15']"
-93.261482,44.975494,270,,,,,,,-130.79,,,,-129.98,,,,,,,-130.79,,,,-129.98,,,,,,,-130.79,,,,-129.98,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['15']
-93.261482,44.975498,210,,,,-118.33,,,-121.505,,,,-119.145,,,,-118.33,,,-121.5,,,,-118.13,,,,-118.33,,,-121.51,,,,-120.16,,,,,,,0.007071067811874117,,,,1.435426765808692,0,0,0,1,0,0,2,0,0,0,2,"['19', '19']"
-93.261482,44.975502,210,,,,-120.3,,,,,,,-120.35,,,,-120.3,,,,,,,-120.35,,,,-120.3,,,,,,,-120.35,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261482,44.975529,210,,,,-119.67,,,,,,,-119.65333333333332,,,,-119.67,,,,,,,-119.63,,,,-119.67,,,,,,,-119.67,,,,0.0,,,,,,,0.02081665999466259,0,0,0,3,0,0,0,0,0,0,3,"['19', '19', '19']"
-93.261482,44.975533,210,,,,-119.23,,,,,,,-119.23,,,,-118.98,,,,,,,-118.98,,,,-119.48,,,,,,,-119.48,,,,0.3535533905932738,,,,,,,0.3535533905932738,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.261482,44.975536,210,,,,-119.16,,,,,,,-119.21,,,,-119.16,,,,,,,-119.21,,,,-119.16,,,,,,,-119.21,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261482,44.97554,210,,,,-119.22333333333331,,,,,,,-119.23666666666668,,,,-118.95,,,,,,,-118.97,,,,-119.4,,,,,,,-119.41,,,,0.24006943440041564,,,,,,,0.2343786110832876,0,0,0,3,0,0,0,0,0,0,3,"['19', '19', '19']"
-93.261482,44.975548,210,,,,,,,-123.02,,,,-123.02,,,,,,,-123.02,,,,-123.02,,,,,,,-123.02,,,,-123.02,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['7']
-93.261482,44.975548,240,,,,-119.00666666666666,,,,,,,-118.98,,,,-118.92,,,,,,,-118.86,,,,-119.05,,,,,,,-119.04,,,,0.07505553499464976,,,,,,,0.10392304845413658,0,0,0,3,0,0,0,0,0,0,3,"['18', '18', '18']"
-93.261482,44.975552,210,,,,,,,-122.13499999999999,,,,-122.13499999999999,,,,,,,-121.8,,,,-121.8,,,,,,,-122.47,,,,-122.47,,,,,,,0.47376154339499305,,,,0.47376154339499305,0,0,0,0,0,0,2,0,0,0,2,"['7', '7']"
-93.261482,44.975552,240,,,,-118.44666666666667,,,,,,,-118.48333333333333,,,,-117.79,,,,,,,-117.96,,,,-118.92,,,,,,,-118.86,,,,0.5868844292817137,,,,,,,0.4675824347998352,0,0,0,3,0,0,0,0,0,0,3,"['18', '18', '18']"
-93.261482,44.975578,210,,,,-119.16,,,-121.93333333333334,,,,-120.4475,,,,-119.16,,,-120.89,,,,-119.18,,,,-119.16,,,-123.72,,,,-121.23,,,,,,,1.5545524543524853,,,,0.8825483933851269,0,0,0,1,0,0,3,0,0,0,4,"['15', '15', '15', '15']"
-93.261482,44.97562,120,,,,-126.62,,,-136.34,,,,-133.975,,,,-126.62,,,-136.34,,,,-131.66,,,,-126.62,,,-136.34,,,,-136.29,,,,,,,,,,,3.273904396893712,0,0,0,1,0,0,1,0,0,0,2,"['15', '15']"
-93.261482,44.975739,150,,,,-123.61,,,-122.47999999999999,,,,-121.85333333333334,,,,-123.61,,,-120.63,,,,-119.34,,,,-123.61,,,-124.33,,,,-123.8,,,,,,,2.616295090390233,,,,2.2833600971667503,0,0,0,1,0,0,2,0,0,0,3,"['15', '15', '15']"
-93.261482,44.97583,270,,,,,,,-125.26333333333332,,,,-126.46666666666665,,,,,,,-121.11,,,,-121.91,,,,,,,-133.34,,,,-133.53,,,,,,,6.995543819699321,,,,6.20230870993482,0,0,0,0,0,0,3,0,0,0,3,"['10', '10', '10']"
-93.261482,44.97583,330,,,,-116.04,,,,,,,-118.31,,,,-116.04,,,,,,,-118.31,,,,-116.04,,,,,,,-118.31,,,,0.0,,,,,,,0.0,0,0,0,3,0,0,0,0,0,0,3,"['9', '9', '9']"
-93.261482,44.975834,300,,,,,,,-127.215,,,,-127.27000000000001,,,,,,,-125.95,,,,-125.98,,,,,,,-128.48,,,,-128.56,,,,,,,1.788980156401961,,,,1.8243354954612965,0,0,0,0,0,0,2,0,0,0,2,"['10', '10']"
-93.261482,44.975834,330,,,,-113.86,,,,,,,-113.86,,,,-113.86,,,,,,,-113.86,,,,-113.86,,,,,,,-113.86,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['9']
-93.261482,44.975838,300,,,,,,,-125.95,,,,-125.98,,,,,,,-125.95,,,,-125.98,,,,,,,-125.95,,,,-125.98,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['10']
-93.261482,44.975842,300,,,,,,,-124.75,,,,-124.76,,,,,,,-124.75,,,,-124.76,,,,,,,-124.75,,,,-124.76,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['10']
-93.261482,44.975868,180,,,,-120.96666666666665,,,,,,,-119.46999999999998,,,,-119.93,,,,,,,-119.34,,,,-121.59,,,,,,,-119.61,,,,0.9038989619052157,,,,,,,0.13527749258468513,0,0,0,3,0,0,0,0,0,0,3,"['15', '15', '15']"
-93.261482,44.975872,180,,,,-124.58,,,,,,,-119.33500000000001,,,,-122.95,,,,,,,-117.77,,,,-126.21,,,,,,,-120.9,,,,2.3051681066681384,,,,,,,2.2132442251139057,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261482,44.975899,210,,,,-121.85333333333334,,,-123.51,,,,-121.31,,,,-119.73,,,-123.51,,,,-119.54,,,,-123.44,,,-123.51,,,,-122.23,,,,1.9123371390351953,,,,,,,1.206510118758509,0,0,0,3,0,0,1,0,0,0,4,"['15', '15', '15', '15']"
-93.261482,44.975903,210,,,,-119.2,,,,,,,-118.67,,,,-119.2,,,,,,,-118.67,,,,-119.2,,,,,,,-118.67,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['15']
-93.261482,44.975906,210,,,,,,,-118.185,,,,-116.00999999999999,,,,,,,-118.01,,,,-114.99,,,,,,,-118.36,,,,-117.03,,,,,,,0.24748737341528762,,,,1.4424978336205663,0,0,0,0,0,0,2,0,0,0,2,"['15', '15']"
-93.261482,44.97591,210,,,,-115.705,,,,,,,-115.965,,,,-114.25,,,,,,,-114.77,,,,-117.16,,,,,,,-117.16,,,,2.057680733252851,,,,,,,1.689985207035854,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261482,44.975922,210,,,,-123.965,,,,,,,-123.78999999999999,,,,-123.45,,,,,,,-123.17,,,,-124.48,,,,,,,-124.41,,,,0.7283199846221448,,,,,,,0.8768124086713204,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261475,44.975094,240,-95.67,-106.32,,-98.92,,,-105.19,,,,-95.67,-95.67,-106.32,,-98.92,,,-105.19,,,,-95.67,-95.67,-106.32,,-98.92,,,-105.19,,,,-95.67,,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,1,['7']
-93.261475,44.975098,240,-94.13,-106.16,,-98.0,,,-105.41,,,,-94.12,-94.13,-106.16,,-98.0,,,-105.41,,,,-94.12,-94.13,-106.16,,-98.0,,,-105.41,,,,-94.12,,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,1,['7']
-93.261475,44.975143,30,-110.39,-114.17,,-108.055,,,-111.77000000000001,,,,-107.75,-110.15,-112.94,,-107.73,,,-111.45,,,,-107.33,-110.63,-115.4,,-108.38,,,-112.09,,,,-108.17,0.33941125496953556,1.7394826817189124,,0.4596194077712549,,,0.45254833995939586,,,,0.5939696961967024,2,2,0,2,0,0,2,0,0,0,2,"['7', '7']"
-93.261475,44.975147,30,-111.26,-116.56,,-110.02,,,-111.91,,,,-109.48,-111.26,-116.56,,-110.02,,,-111.91,,,,-109.48,-111.26,-116.56,,-110.02,,,-111.91,,,,-109.48,,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,1,['7']
-93.261475,44.975155,120,-116.99,,,,,,,,,,-116.97666666666667,-116.83,,,,,,,,,,-116.81,-117.31,,,,,,,,,,-117.29,0.27712812921101754,,,,,,,,,,0.27153882472555513,3,0,0,0,0,0,0,0,0,0,3,"['8', '8', '8']"
-93.261475,44.975163,180,,,,-127.81,,,,,,,-127.29,,,,-127.81,,,,,,,-127.29,,,,-127.81,,,,,,,-127.29,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261475,44.975166,180,,,,-129.98,,,,,,,-128.33,,,,-129.98,,,,,,,-128.33,,,,-129.98,,,,,,,-128.33,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['18']
-93.261475,44.975193,210,,,,,-117.43,,,,,,-115.97,,,,,-117.43,,,,,,-115.97,,,,,-117.43,,,,,,-115.97,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,['18']
-93.261475,44.975197,210,,,,-115.78,,,,,,,-115.75,,,,-115.6,,,,,,,-115.55,,,,-115.96,,,,,,,-115.95,,,,0.25455844122715166,,,,,,,0.28284271247462306,0,0,0,2,0,0,0,0,0,0,2,"['18', '18']"
-93.261475,44.975204,300,-105.88,,,-103.36,-110.05,,-107.67,,,,-103.08,-105.88,,,-103.36,-110.05,,-107.67,,,,-103.08,-105.88,,,-103.36,-110.05,,-107.67,,,,-103.08,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,1,['8']
-93.261475,44.975208,300,-105.88,,,-103.76,-110.02,,-108.42,,,,-103.55,-105.88,,,-103.76,-110.02,,-108.42,,,,-103.55,-105.88,,,-103.76,-110.02,,-108.42,,,,-103.55,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,1,['8']
-93.261475,44.975231,270,-98.82499999999999,,,-97.24000000000001,-110.215,,-102.175,,,,-96.6,-98.46,,,-96.68,-109.98,,-101.58,,,,-96.16,-99.19,,,-97.8,-110.45,,-102.77,,,,-97.04,0.5161879502661775,,,0.7919595949289213,0.33234018715767655,,0.84145706961199,,,,0.6222539674441737,2,0,0,2,2,0,2,0,0,0,2,"['11', '11']"
-93.261475,44.975269,210,,,,,,-118.1,,,,,-113.61,,,,,,-118.1,,,,,-113.52,,,,,,-118.1,,,,,-113.7,,,,,,0.0,,,,,0.12727922061358338,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.261475,44.975319,60,,,,,-120.47,,,,,,-118.29,,,,,-120.47,,,,,,-118.29,,,,,-120.47,,,,,,-118.29,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,['1']
-93.261475,44.975319,90,,,,-115.81,,,,,,,-117.38,,,,-115.81,,,,,,,-117.12,,,,-115.81,,,,,,,-117.64,,,,0.0,,,,,,,0.3676955262170069,0,0,0,2,0,0,0,0,0,0,2,"['1', '1']"
-93.261475,44.975349,60,,,,,,-112.035,,,,,-111.765,,,,,,-112.02,,,,,-111.6,,,,,,-112.05,,,,,-111.93,,,,,,0.02121320343559723,,,,,0.23334523779156952,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261475,44.975361,270,,,,,,,-124.83,,,,-124.515,,,,,,,-124.34,,,,-123.89,,,,,,,-125.32,,,,-125.14,,,,,,,0.6929646455628093,,,,0.8838834764831844,0,0,0,0,0,0,2,0,0,0,2,"['13', '13']"
-93.261475,44.975395,120,-120.33,,,-118.18,,,,,,,-119.64500000000001,-120.33,,,-118.18,,,,,,,-118.95,-120.33,,,-118.18,,,,,,,-120.34,,,,,,,,,,,0.9828784258493065,1,0,0,1,0,0,0,0,0,0,2,"['8', '8']"
-93.261475,44.975395,210,,,,-119.45,,-117.3,,,,,-116.94,,,,-119.45,,-117.3,,,,,-116.76,,,,-119.45,,-117.3,,,,,-117.12,,,,,,,,,,,0.25455844122715166,0,0,0,1,0,1,0,0,0,0,2,"['19', '19']"
-93.261475,44.97543,210,,,,-111.63333333333333,,,,,,,-111.60333333333331,,,,-111.45,,,,,,,-111.44,,,,-111.94,,,,,,,-111.91,,,,0.26727015047200914,,,,,,,0.2657693235370397,0,0,0,3,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.261475,44.97543,240,,,,-113.555,,,-112.04,,,,-111.86200000000001,,,,-111.37,,,-109.6,,,,-108.13,,,,-115.74,,,-114.59,,,,-115.59,,,,3.0900566337852107,,,2.4968179749433137,,,,2.730983339385294,0,0,0,2,0,0,3,0,0,0,5,"['10', '10', '10', '15', '15']"
-93.261475,44.975452,210,,,,-114.68,,,,,,,-114.7,,,,-114.68,,,,,,,-114.7,,,,-114.68,,,,,,,-114.7,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261475,44.975456,210,,,,-117.04,,,-115.41,,,,-115.88,,,,-117.04,,,-115.41,,,,-115.24,,,,-117.04,,,-115.41,,,,-116.52,,,,,,,,,,,0.9050966799187816,0,0,0,1,0,0,1,0,0,0,2,"['19', '19']"
-93.261475,44.975479,240,-120.23,,,-115.785,,,-123.69,,,,-117.6175,-120.23,,,-115.29,,,-123.69,,,,-115.49,-120.23,,,-116.28,,,-123.69,,,,-119.74,,,,0.7000357133746835,,,,,,,2.0255102237872413,1,0,0,2,0,0,1,0,0,0,4,"['15', '15', '15', '15']"
-93.261475,44.975494,270,,,,-124.11,,,,,,,-124.1,,,,-122.83,,,,,,,-122.82,,,,-125.39,,,,,,,-125.38,,,,1.8101933598375632,,,,,,,1.8101933598375632,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261475,44.975502,210,,,,-123.41,,,,,,,-121.76,,,,-123.41,,,,,,,-121.76,,,,-123.41,,,,,,,-121.76,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261475,44.975506,210,,,,,,,-121.67,,,,-121.265,,,,,,,-121.23,,,,-120.6,,,,,,,-122.11,,,,-121.93,,,,,,,0.6222539674441586,,,,0.940452018978117,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261475,44.975529,210,,,,-119.65,,,,,,,-119.265,,,,-119.65,,,,,,,-119.09,,,,-119.65,,,,,,,-119.44,,,,0.0,,,,,,,0.24748737341528762,0,0,0,2,0,0,0,0,0,0,2,"['19', '19']"
-93.261475,44.975552,240,,,,-115.58500000000001,,,,,,,-115.66,,,,-114.93,,,,,,,-114.93,,,,-116.24,,,,,,,-116.39,,,,0.9263098833543638,,,,,,,1.03237590053236,0,0,0,2,0,0,0,0,0,0,2,"['18', '18']"
-93.261475,44.975578,210,,,,-119.03999999999999,,,-126.98,,,,-120.76333333333334,,,,-118.7,,,-126.98,,,,-119.1,,,,-119.38,,,-126.98,,,,-123.99,,,,0.4808326112068521,,,,,,,2.7948225942505367,0,0,0,2,0,0,1,0,0,0,3,"['15', '15', '15']"
