Lon,Lat,GPS Head,PCI1_4_mean,PCI1_5_mean,PCI1_10_mean,PCI1_11_mean,PCI1_12_mean,PCI1_13_mean,PCI1_26_mean,PCI1_28_mean,PCI1_29_mean,PCI1_cell_mean,PCI1_20_mean,PCI1_21_mean,PCI1_27_mean,PCI1_4_max,PCI1_5_max,PCI1_10_max,PCI1_11_max,PCI1_12_max,PCI1_13_max,PCI1_26_max,PCI1_28_max,PCI1_29_max,PCI1_cell_max,PCI1_20_max,PCI1_21_max,PCI1_27_max,PCI1_4_min,PCI1_5_min,PCI1_10_min,PCI1_11_min,PCI1_12_min,PCI1_13_min,PCI1_26_min,PCI1_28_min,PCI1_29_min,PCI1_cell_min,PCI1_20_min,PCI1_21_min,PCI1_27_min,PCI1_4_std,PCI1_5_std,PCI1_10_std,PCI1_11_std,PCI1_12_std,PCI1_13_std,PCI1_26_std,PCI1_28_std,PCI1_29_std,PCI1_cell_std,PCI1_20_std,PCI1_21_std,PCI1_27_std,PCI1_4_count,PCI1_5_count,PCI1_10_count,PCI1_11_count,PCI1_12_count,PCI1_13_count,PCI1_26_count,PCI1_28_count,PCI1_29_count,PCI1_cell_count,PCI1_20_count,PCI1_21_count,PCI1_27_count,run
-93.262062,44.975372,210,-114.58,,-104.9,,,-106.66,,,-117.57,-104.69,,,,-114.58,,-104.9,,,-106.66,,,-117.57,-104.69,,,,-114.58,,-104.9,,,-106.66,,,-117.57,-104.69,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262062,44.975376,210,-112.98,,-103.54,,,-104.47,,,-116.66,-103.0,,,,-112.98,,-103.54,,,-104.47,,,-116.66,-103.0,,,,-112.98,,-103.54,,,-104.47,,,-116.66,-103.0,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262062,44.97538,210,-110.50333333333333,,-102.58999999999999,,,-101.15666666666668,,,-113.64,-100.8,,,,-109.93,,-101.98,,,-100.34,,,-111.62,-100.27,,,,-111.41,,-103.02,,,-102.32,,,-115.63,-101.41,,,,0.7943131204590009,,0.5428627819255936,,,1.0345208230544816,,,2.0051683221116297,0.5741950887982205,,,,3,0,3,0,0,3,0,0,3,3,0,0,0,"['14', '14', '14']"
-93.262062,44.975384,210,-108.76,,-98.07,,,-96.98,,,-109.3,-96.82,,,,-108.76,,-98.07,,,-96.98,,,-109.3,-96.82,,,,-108.76,,-98.07,,,-96.98,,,-109.3,-96.82,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262054,44.975288,240,-105.86666666666667,,-103.67666666666666,-109.30666666666666,,-103.39999999999999,,,,-102.85333333333334,,,,-104.92,,-103.06,-107.78,,-102.92,,,,-102.84,,,,-107.59,,-104.47,-110.59,,-104.3,,,,-102.86,,,,1.4948690020645132,,0.7214106551287788,1.4207157820385312,,0.7799999999999978,,,,0.011547005383796372,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['7', '7', '7']"
-93.262054,44.9753,0,,,-107.84333333333332,,,-107.90333333333332,,,,-106.72333333333334,-108.06,,-106.83999999999999,,,-107.7,,,-107.41,,,,-106.52,-107.77,,-106.51,,,-108.06,,,-108.33,,,,-107.05,-108.52,,-107.14,,,0.19087517736293572,,,0.46360903068569825,,,,0.28571547618799453,0.4028647415696735,,0.3160696125855837,0,0,3,0,0,3,0,0,0,3,3,0,3,"['7', '7', '7']"
-93.262054,44.975349,120,-108.52,,-103.75,-107.24,,-103.63,,,,-103.29,,,,-108.52,,-103.75,-107.24,,-103.63,,,,-103.29,,,,-108.52,,-103.75,-107.24,,-103.63,,,,-103.29,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['14']
-93.262054,44.975353,180,-108.89,,-96.55,-107.74,,-96.23,,,,-95.97,,,,-108.89,,-96.55,-107.74,,-96.23,,,,-95.97,,,,-108.89,,-96.55,-107.74,,-96.23,,,,-95.97,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['14']
-93.262054,44.975357,180,-107.69,,-99.735,-115.025,,-99.08500000000001,,,,-98.59,,,,-106.72,,-98.59,-113.98,,-97.87,,,,-97.59,,,,-108.66,,-100.88,-116.07,,-100.3,,,,-99.59,,,,1.3717871555019006,,1.6192745289171881,1.4778531726798818,,1.7182694782833103,,,,1.4142135623730951,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['14', '14']"
-93.262054,44.975384,210,-108.42,,-95.48,,,-95.7,,,-107.55,-95.35,,,,-108.42,,-95.48,,,-95.7,,,-107.55,-95.35,,,,-108.42,,-95.48,,,-95.7,,,-107.55,-95.35,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262054,44.975388,210,-110.37,,-95.7,,,-96.25,,,-109.15,-95.45,,,,-110.37,,-95.7,,,-96.25,,,-109.15,-95.45,,,,-110.37,,-95.7,,,-96.25,,,-109.15,-95.45,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262047,44.975288,210,-104.94666666666667,,-103.05666666666667,-103.56,,-105.3,,,,-102.05,,,,-104.92,,-103.05,-102.7,,-104.3,,,,-100.97,,,,-105.0,,-103.06,-104.14,,-107.3,,,,-102.76,,,,0.046188021535174206,,0.0057735026918940835,0.7597367965288984,,1.7320508075688772,,,,0.9506313691436948,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['7', '7', '7']"
-93.262047,44.9753,0,-109.01950000000002,,-108.48966666666668,-108.022,,-110.08400000000002,,,,-107.24633333333334,-107.59440000000001,,-107.43066666666671,-108.91,,-107.34,-107.72,,-107.7,,,,-106.42,-106.63,,-107.4,-110.52,,-108.67,-109.39,,-113.95,,,,-107.49,-108.26,,-107.55,0.36768801134141565,,0.3319584865334943,0.5718352521098647,,2.5295809929709714,,,,0.2269206656647833,0.3780991933342383,,0.03372641790003466,20,0,30,10,0,5,0,0,0,30,25,0,30,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.262047,44.975349,90,-108.67750000000001,,-105.71499999999999,-109.3475,,-105.60249999999999,,,,-105.2025,,,,-108.14,,-104.91,-108.53,,-104.91,,,,-104.7,,,,-109.14,,-106.13,-110.16,,-106.69,,,,-106.04,,,,0.48016490222977837,,0.5728583303633356,0.6672518265242879,,0.7780906116899261,,,,0.6192670398678339,,,,4,0,4,4,0,4,0,0,0,4,0,0,0,"['14', '14', '14', '14']"
-93.262047,44.975349,150,-106.27,,-102.77,-108.48,,-101.92,,,,-101.84,,,,-106.27,,-102.77,-108.48,,-101.92,,,,-101.84,,,,-106.27,,-102.77,-108.48,,-101.92,,,,-101.84,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['14']
-93.262047,44.975349,180,-106.77,,-97.88999999999999,-106.30333333333334,,-97.56,,,,-97.18,,,,-106.02,,-95.35,-104.9,,-95.59,,,,-95.1,,,,-107.51,,-100.77,-107.64,,-99.61,,,,-99.42,,,,0.7450503338701399,,2.725949375905584,1.3712160053519364,,2.011193675407718,,,,2.1644398813549857,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['14', '14', '14']"
-93.262047,44.975388,210,-112.34,,-93.99,,,-95.71,,,-109.8,-93.84,,,,-112.34,,-93.99,,,-95.71,,,-109.8,-93.84,,,,-112.34,,-93.99,,,-95.71,,,-109.8,-93.84,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262047,44.975391,240,-110.28999999999999,,-93.73333333333333,,,-96.09999999999998,-115.195,,-111.00999999999999,-93.48,,,,-105.3,,-93.04,,,-94.82,-114.14,,-110.14,-92.95,,,,-115.28,,-94.95,,,-97.41,-116.25,,-111.88,-94.47,,,,7.056925676241752,,1.0570871928716834,,,1.295260591541333,1.49199530830361,,1.230365799264584,0.8580792504192186,,,,2,0,3,0,0,3,2,0,2,3,0,0,0,"['14', '14', '14']"
-93.262047,44.975395,240,-104.63,,-94.91,,,-94.34,,,-110.24,-94.21,,,,-104.63,,-94.91,,,-94.34,,,-110.24,-94.21,,,,-104.63,,-94.91,,,-94.34,,,-110.24,-94.21,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262047,44.975399,270,,-104.5275,-106.5175,,-105.0175,-107.7125,,,,-104.1575,,,,,-103.73,-105.83,,-104.32,-106.77,,,,-103.39,,,,,-105.37,-107.24,,-105.7,-108.4,,,,-104.65,,,,,0.7041010817583931,0.5842587896928315,,0.5901624070259555,0.6972027443051722,,,,0.6075840133951321,,,,0,4,4,0,4,4,0,0,0,4,0,0,0,"['5', '5', '5', '5']"
-93.262047,44.975403,270,,-104.33,-108.7,,-105.48,-107.99,,,,-104.27,,,,,-104.33,-108.7,,-105.48,-107.99,,,,-104.27,,,,,-104.33,-108.7,,-105.48,-107.99,,,,-104.27,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975407,270,,-102.66,-107.62,,-104.8,-107.26,,,,-102.7,,,,,-102.66,-107.62,,-104.8,-107.26,,,,-102.7,,,,,-102.66,-107.62,,-104.8,-107.26,,,,-102.7,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.97541,270,,-102.26,-107.3,,-104.03,-106.83,,,,-102.26,,,,,-102.26,-107.3,,-104.03,-106.83,,,,-102.26,,,,,-102.26,-107.3,,-104.03,-106.83,,,,-102.26,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975414,300,,-103.02,-106.72,,-103.17,-106.65,,,,-102.47,,,,,-103.02,-106.72,,-103.17,-106.65,,,,-102.47,,,,,-103.02,-106.72,,-103.17,-106.65,,,,-102.47,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975418,300,,-104.02,-106.06,,-104.7,-108.09,,,,-103.81,,,,,-104.02,-106.06,,-104.7,-108.09,,,,-103.81,,,,,-104.02,-106.06,,-104.7,-108.09,,,,-103.81,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975422,300,,-103.87333333333333,-108.42666666666666,,-107.58666666666666,-107.43,,,,-103.70666666666666,,,,,-103.42,-107.02,,-106.23,-107.19,,,,-103.3,,,,,-104.34,-109.45,,-108.57,-107.76,,,,-104.02,,,,,0.4601449047129946,1.2595369519523263,,1.2138506223309862,0.2954657340538918,,,,0.3689625093872452,,,,0,3,3,0,3,3,0,0,0,3,0,0,0,"['5', '5', '5']"
-93.262047,44.975426,330,,-102.71,-109.745,,-108.825,-108.705,,,,-102.705,,,,,-102.35,-109.59,,-108.79,-107.33,,,,-102.34,,,,,-103.07,-109.9,,-108.86,-110.08,,,,-103.07,,,,,0.5091168824543134,0.21920310216783134,,0.0494974746830535,1.9445436482630056,,,,0.5161879502661725,,,,0,2,2,0,2,2,0,0,0,2,0,0,0,"['5', '5']"
-93.262047,44.97543,270,,-104.03,-110.04,,-106.78,-111.6,,,,-103.66,,,,,-104.03,-110.04,,-106.78,-111.6,,,,-103.66,,,,,-104.03,-110.04,,-106.78,-111.6,,,,-103.66,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.97543,330,,-104.025,-109.11500000000001,,-105.185,-111.39,,,,-103.53,,,,,-103.59,-109.08,,-104.49,-111.27,,,,-103.52,,,,,-104.46,-109.15,,-105.88,-111.51,,,,-103.54,,,,,0.6151828996322845,0.04949747468306858,,0.9828784258493065,0.16970562748477783,,,,0.014142135623738184,,,,0,2,2,0,2,2,0,0,0,2,0,0,0,"['5', '5']"
-93.262047,44.975433,180,,-102.63,-110.73,,-107.3,-111.4,,,,-102.56,,,,,-102.63,-110.73,,-107.3,-111.4,,,,-102.56,,,,,-102.63,-110.73,,-107.3,-111.4,,,,-102.56,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975433,210,,-103.45,-110.82,,-107.83,-111.65,,,,-103.31,,,,,-103.45,-110.82,,-107.83,-111.65,,,,-103.31,,,,,-103.45,-110.82,,-107.83,-111.65,,,,-103.31,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262047,44.975765,180,-109.59,,-99.02,-102.1,,-103.21,-102.03,,,-97.67,,,,-109.59,,-99.02,-102.1,,-103.21,-102.03,,,-97.67,,,,-109.59,,-99.02,-102.1,,-103.21,-102.03,,,-97.67,,,,,,,,,,,,,,,,,1,0,1,1,0,1,1,0,0,1,0,0,0,['8']
-93.262047,44.975769,210,-97.86333333333333,,-91.25375,-98.56285714285714,,-92.03124999999999,-99.48500000000001,,,-89.64124999999999,,,,-97.8,,-90.3,-98.36,,-89.28,-98.45,,,-89.28,,,,-97.99,,-92.38,-98.82,,-101.37,-100.58,,,-90.25,,,,0.10969655114602758,,0.9774885823227961,0.18436506228262287,,4.828778128500597,1.1275415735129133,,,0.3512198131410817,,,,3,0,8,7,0,8,6,0,0,8,0,0,0,"['8', '8', '8', '8', '8', '8', '8', '8']"
-93.262047,44.975773,210,,,-92.38,-98.9,,-89.89,-98.52,,,-89.89,,,,,,-92.38,-98.9,,-89.89,-98.52,,,-89.89,,,,,,-92.38,-98.9,,-89.89,-98.52,,,-89.89,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,1,0,0,0,['8']
-93.262039,44.975288,210,-104.82749999999999,,-102.355,-101.61999999999999,,-102.72749999999999,,,,-100.0325,,,,-104.5,,-101.4,-100.21,,-98.95,,,,-98.46,,,,-105.1,,-103.0,-102.4,,-106.89,,,,-100.84,,,,0.2565638322133493,,0.6843244844370183,1.0257030109474552,,3.3613526543144285,,,,1.1059648879296946,,,,4,0,4,4,0,4,0,0,0,4,0,0,0,"['7', '7', '7', '7']"
-93.262039,44.975292,210,-104.05,,-97.17,-101.76,,-98.91,,,,-97.17,,,,-104.05,,-97.17,-101.76,,-98.91,,,,-97.17,,,,-104.05,,-97.17,-101.76,,-98.91,,,,-97.17,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['7']
-93.262039,44.975296,210,-103.37,,-96.09,-100.99,,-98.77,,,,-96.26,,,,-103.37,,-96.09,-100.99,,-98.77,,,,-96.26,,,,-103.37,,-96.09,-100.99,,-98.77,,,,-96.26,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['7']
-93.262039,44.975349,120,-110.13199999999999,,-104.88400000000001,-112.638,,-104.644,,,,-103.85799999999999,,,,-109.42,,-103.38,-111.53,,-102.02,,,,-101.97,,,,-110.99,,-105.79,-113.82,,-107.26,,,,-104.94,,,,0.6159301908495718,,0.976795782136671,0.988013157807117,,2.161175606007071,,,,1.27854213853123,,,,5,0,5,5,0,5,0,0,0,5,0,0,0,"['14', '14', '14', '14', '14']"
-93.262039,44.975349,150,-108.195,,-103.19999999999999,-109.69,,-102.36,,,,-102.25,,,,-108.16,,-103.02,-109.25,,-102.2,,,,-102.1,,,,-108.23,,-103.38,-110.13,,-102.52,,,,-102.4,,,,0.049497474683058526,,0.25455844122715166,0.6222539674441586,,0.22627416997969038,,,,0.2121320343559723,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['14', '14']"
-93.262039,44.975353,90,-112.17,,-103.02,-112.33,,-102.13,,,,-102.08,,,,-112.17,,-103.02,-112.33,,-102.13,,,,-102.08,,,,-112.17,,-103.02,-112.33,,-102.13,,,,-102.08,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['14']
-93.262039,44.975357,90,-111.95500000000001,,-103.195,-113.275,,-101.765,,,,-101.745,,,,-111.54,,-102.55,-113.09,,-101.31,,,,-101.27,,,,-112.37,,-103.84,-113.46,,-102.22,,,,-102.22,,,,0.5868986283848383,,0.9121677477306558,0.26162950903902077,,0.6434671708797558,,,,0.6717514421272172,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['14', '14']"
-93.262039,44.975395,240,-102.76,,-91.56,,,-90.55,,,-110.59,-90.45,,,,-102.76,,-91.56,,,-90.55,,,-110.59,-90.45,,,,-102.76,,-91.56,,,-90.55,,,-110.59,-90.45,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['14']
-93.262039,44.975399,240,-110.065,,-98.21666666666668,,,-97.03333333333335,-114.53000000000002,,-121.0,-96.75999999999999,,,,-105.41,,-93.79,,,-92.26,-111.92,,-121.0,-92.16,,,,-114.72,,-101.09,,,-100.92,-116.62,,-121.0,-100.42,,,,6.583164132846759,,3.890004284487786,,,4.397559929476039,2.392759912736758,,,4.209465524267902,,,,2,0,3,0,0,3,3,0,1,3,0,0,0,"['14', '14', '14']"
-93.262039,44.975399,270,,-105.96428571428571,-105.14142857142858,,-105.10714285714285,-105.97857142857143,,,,-104.24,,,,,-103.38,-103.8,,-104.22,-105.7,,,,-102.96,,,,,-106.73,-106.52,,-106.27,-106.21,,,,-105.34,,,,,1.1903620897701317,1.0954668498168258,,0.6959337680582894,0.15464244473716218,,,,0.9487360012142471,,,,0,7,7,0,7,7,0,0,0,7,0,0,0,"['5', '5', '5', '5', '5', '5', '5']"
-93.262039,44.975403,240,-119.095,,-100.47,,,-100.185,-123.78999999999999,,,-99.685,,,,-117.16,,-100.34,,,-100.14,-121.45,,,-99.45,,,,-121.03,,-100.6,,,-100.23,-126.13,,,-99.92,,,,2.736503243191942,,0.18384776310849593,,,0.06363961030679169,3.3092597359530322,,,0.33234018715767655,,,,2,0,2,0,0,2,2,0,0,2,0,0,0,"['14', '14']"
-93.262039,44.975437,60,,-101.95,-111.63,,-106.88,-111.72,,,,-101.94,,,,,-101.95,-111.63,,-106.88,-111.72,,,,-101.94,,,,,-101.95,-111.63,,-106.88,-111.72,,,,-101.94,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262039,44.975437,120,,-102.22,-110.63,,-107.01,-111.23,,,,-102.2,,,,,-102.22,-110.63,,-107.01,-111.23,,,,-102.2,,,,,-102.22,-110.63,,-107.01,-111.23,,,,-102.2,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262039,44.975441,0,,-103.03333333333335,-110.65333333333332,,-105.91000000000001,-111.97000000000001,,,,-102.93,,,,,-102.66,-110.55,,-105.07,-111.55,,,,-102.66,,,,,-103.54,-110.86,,-106.84,-112.26,,,,-103.24,,,,,0.45489925624619215,0.1789785834487863,,0.8884255736976562,0.3724244889907253,,,,0.2920616373301964,,,,0,3,3,0,3,3,0,0,0,3,0,0,0,"['5', '5', '5']"
-93.262039,44.975445,30,,-103.38,-110.27,,-104.52,-111.22,,,,-103.24,,,,,-103.38,-110.27,,-104.52,-111.22,,,,-103.24,,,,,-103.38,-110.27,,-104.52,-111.22,,,,-103.24,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['5']
-93.262039,44.975491,180,-104.85,,-90.09333333333332,,,-89.38666666666667,-98.53666666666668,,-103.045,-89.38666666666667,,,,-104.61,,-89.75,,,-89.0,-97.6,,-102.91,-89.0,,,,-105.09,,-90.47,,,-89.62,-99.99,,-103.18,-89.62,,,,0.3394112549695406,,0.3611555528208487,,,0.337243729865112,1.2760224658419328,,0.19091883092037507,0.337243729865112,,,,2,0,3,0,0,3,3,0,2,3,0,0,0,"['7', '7', '7']"
-93.262039,44.975494,180,,,-91.04333333333334,-103.31,,-89.29333333333334,-97.94,,,-89.28666666666668,,,,,,-91.02,-103.25,,-89.13,-97.23,,,-89.11,,,,,,-91.08,-103.38,,-89.47,-98.68,,,-89.47,,,,,,0.032145502536643236,0.06557438524302321,,0.17039170558842714,0.7254653678846426,,,0.18009256878986962,,,,0,0,3,3,0,3,3,0,0,3,0,0,0,"['7', '7', '7']"
-93.262039,44.975498,180,,,-90.655,-103.61,,-88.945,-98.405,,-103.12,-88.945,,,,,,-90.57,-103.61,,-88.94,-98.23,,-103.12,-88.94,,,,,,-90.74,-103.61,,-88.95,-98.58,,-103.12,-88.95,,,,,,0.12020815280170925,,,0.007071067811874117,0.24748737341528762,,,0.007071067811874117,,,,0,0,2,1,0,2,2,0,1,2,0,0,0,"['7', '7']"
-93.262039,44.975502,180,,,-90.295,,,-88.925,-97.81,,-101.875,-88.925,,,,,,-90.29,,,-88.91,-97.49,,-101.85,-88.91,,,,,,-90.3,,,-88.94,-98.13,,-101.9,-88.94,,,,,,0.007071067811859044,,,0.02121320343559723,0.4525483399593858,,0.03535533905933541,0.02121320343559723,,,,0,0,2,0,0,2,2,0,2,2,0,0,0,"['7', '7']"
-93.262039,44.975761,150,-109.29,,-102.28333333333335,-109.49,,-102.09333333333332,-111.35666666666667,,-113.59,-101.41000000000001,,,,-109.29,,-100.59,-109.49,,-101.38,-110.95,,-113.59,-100.05,,,,-109.29,,-103.45,-109.49,,-102.98,-111.84,,-113.59,-102.46,,,,,,1.50097745930221,,,0.8139615060513242,0.449925919828291,,,1.2345444503945593,,,,1,0,3,1,0,3,3,0,1,3,0,0,0,"['8', '8', '8']"
-93.262039,44.975761,180,-111.57,,-103.39,,,-104.31,-112.52,,,-103.09,,,,-111.57,,-103.39,,,-104.31,-112.52,,,-103.09,,,,-111.57,,-103.39,,,-104.31,-112.52,,,-103.09,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,1,0,0,0,['8']
-93.262039,44.975765,180,,,-102.72,-108.94,,-104.34,-112.03,,,-102.38,,,,,,-102.72,-108.94,,-104.34,-112.03,,,-102.38,,,,,,-102.72,-108.94,,-104.34,-112.03,,,-102.38,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,0,1,0,0,0,['8']
-93.262039,44.975777,210,-98.88,,-92.37,-98.98,,-89.5,-98.79,,,-89.495,,,,-98.88,,-92.36,-98.9,,-89.27,-98.79,,,-89.26,,,,-98.88,,-92.38,-99.06,,-89.73,-98.79,,,-89.73,,,,,,0.014142135623723113,0.11313708498984519,,0.3252691193458175,,,,0.33234018715767655,,,,1,0,2,2,0,2,1,0,0,2,0,0,0,"['8', '8']"
-93.262039,44.97578,210,-98.21000000000001,,-91.875,-99.98,,-90.255,-100.92,,,-90.14500000000001,,,,-97.9,,-91.48,-99.98,,-90.13,-100.92,,,-90.09,,,,-98.52,,-92.27,-99.98,,-90.38,-100.92,,,-90.2,,,,0.4384062043356476,,0.558614357137367,,,0.1767766952966369,,,,0.07778174593052485,,,,2,0,2,1,0,2,1,0,0,2,0,0,0,"['8', '8']"
-93.262039,44.975784,210,-97.84,,-90.575,,,-91.185,-100.25999999999999,,,-90.425,,,,-97.63,,-90.54,,,-90.92,-99.91,,,-90.41,,,,-98.05,,-90.61,,,-91.45,-100.61,,,-90.44,,,,0.2969848480983562,,0.0494974746830535,,,0.37476659402887097,0.4949747468305903,,,0.02121320343559723,,,,2,0,2,0,0,2,2,0,0,2,0,0,0,"['8', '8']"
-93.262032,44.975296,210,-103.1,,-96.09,-100.63,,-98.44,,,,-96.06,,,,-103.1,,-96.09,-100.63,,-98.44,,,,-96.06,,,,-103.1,,-96.09,-100.63,,-98.44,,,,-96.06,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['7']
-93.262032,44.9753,210,-99.93333333333334,,-93.97666666666667,-99.00999999999999,,-95.17666666666666,,,,-93.64999999999999,,,,-99.05,,-93.23,-98.95,,-94.18,,,,-92.98,,,,-101.44,,-95.08,-99.09,,-96.47,,,,-94.98,,,,1.3112716474221957,,0.9752093792275177,0.07211102550927431,,1.1734706359058718,,,,1.1518246394308473,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['7', '7', '7']"
-93.262032,44.975304,210,-98.24,,-94.79,-98.01,,-94.39,,,,-93.05,,,,-98.24,,-94.79,-98.01,,-94.39,,,,-93.05,,,,-98.24,,-94.79,-98.01,,-94.39,,,,-93.05,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['7']
-93.262032,44.975307,210,-97.64,,-97.715,-97.72999999999999,,-92.275,,,,-92.1,,,,-97.54,,-97.09,-97.61,,-91.58,,,,-91.5,,,,-97.74,,-98.34,-97.85,,-92.97,,,,-92.7,,,,0.14142135623730148,,0.8838834764831844,0.16970562748476276,,0.9828784258492964,,,,0.8485281374238641,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['7', '7']"
-93.262032,44.975311,210,-95.375,,-93.1,-98.5,,-91.675,,,,-91.07,,,,-94.31,,-92.36,-98.3,,-91.63,,,,-90.86,,,,-96.44,,-93.84,-98.7,,-91.72,,,,-91.28,,,,1.506137443927343,,1.0465180361560982,0.28284271247462306,,0.06363961030679169,,,,0.2969848480983562,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['7', '7']"
-93.262032,44.975349,90,-110.33666666666666,,-103.98,-111.34666666666665,,-104.10000000000001,,,,-102.76666666666667,,,,-109.13,,-101.92,-110.22,,-102.65,,,,-101.32,,,,-111.19,,-105.72,-112.63,,-105.9,,,,-104.01,,,,1.074492128092771,,1.9201041638411096,1.2126142557851318,,1.653027525481656,,,,1.356478283399096,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['14', '14', '14']"
-93.262032,44.975349,120,-111.695,,-104.895,-113.025,,-108.435,,,,-104.785,,,,-111.55,,-104.63,-112.79,,-108.16,,,,-104.57,,,,-111.84,,-105.16,-113.26,,-108.71,,,,-105.0,,,,0.20506096654410824,,0.37476659402887097,0.33234018715767655,,0.3889087296525941,,,,0.30405591591022024,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['14', '14']"
-93.262032,44.975361,90,-109.75333333333333,,-102.25999999999999,-109.56666666666668,,-101.02,,,,-101.0,,,,-107.49,,-102.19,-107.84,,-100.87,,,,-100.87,,,,-112.23,,-102.34,-111.7,,-101.24,,,,-101.23,,,,2.3771902181637348,,0.07549834435270847,1.96186985637003,,0.19467922333931745,,,,0.19974984355438322,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['14', '14', '14']"
-93.262032,44.975399,270,,-105.35555555555555,-105.96555555555555,,-104.96000000000001,-104.82777777777778,,,,-103.40777777777777,,,,,-103.05,-104.26,,-103.26,-103.39,,,,-102.91,,,,,-107.52,-107.7,,-106.73,-105.83,,,,-104.39,,,,,1.8270270325799172,1.022754994012637,,1.127785440586997,0.8007617900752034,,,,0.43519472014771166,,,,0,9,9,0,9,9,0,0,0,9,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5', '5']"
-93.262032,44.975399,300,,,-116.82,,,-116.65,,,,-116.36,,,,,,-116.82,,,-116.65,,,,-116.3,,,,,,-116.82,,,-116.65,,,,-116.42,,,,,,,,,,,,,0.08485281374238891,,,,0,0,1,0,0,1,0,0,0,2,0,0,0,"['7', '7']"
-93.262032,44.975403,300,,,-116.53,,,,,,,-116.245,,,,,,-116.24,,,,,,,-116.19,,,,,,-116.82,,,,,,,-116.3,,,,,,0.4101219330882014,,,,,,,0.07778174593052485,,,,0,0,2,0,0,0,0,0,0,2,0,0,0,"['7', '7']"
